mean_temp,rain,evapotranspiration,soil_moisture,target_moisture_24h
27.71666666666667,0.1,1.1929418177866127,47.767896545340896,46.64694508664552
25.379166666666666,0.0,1.120951458695373,46.64694508664552,45.4177751671917
25.7375,0.0,1.2291699194538228,45.4177751671917,44.0475995066498
28.354166666666668,0.0,1.3701756605418967,44.0475995066498,42.88803184890452
26.866666666666664,0.0,1.1595676577452858,42.88803184890452,42.21584272293562
23.479166666666668,0.1,0.7721891259688973,42.21584272293562,41.14540730455417
22.662499999999998,0.0,1.0704354183814495,41.14540730455417,39.92917299635179
22.579166666666666,0.0,1.216234308202381,39.92917299635179,38.67033647377319
23.266666666666666,0.0,1.2588365225785982,38.67033647377319,37.3120337609393
25.337500000000002,0.0,1.3583027128338934,37.3120337609393,35.89866329110979
26.795833333333334,0.0,1.4133704698295095,35.89866329110979,34.89271577054443
24.087500000000002,0.0,1.005947520565363,34.89271577054443,33.37347835598389
27.058333333333334,0.0,1.5192374145605332,33.37347835598389,31.87632265161289
28.125,0.0,1.4971557043709998,31.87632265161289,30.43711681827956
26.895833333333332,0.0,1.4392058333333333,30.43711681827956,29.354553009832223
28.599999999999998,0.0,1.082563808447336,29.354553009832223,28.499604836537284
26.90416666666667,0.30000000000000004,1.1549481732949411,28.499604836537284,27.23587024375211
26.087500000000002,0.1,1.3637345927851745,27.23587024375211,27.336386083563525
24.054166666666664,1.1,0.9994841601885851,27.336386083563525,28.420657622364292
21.925,2.0,0.9157284611992316,28.420657622364292,27.390016180076938
20.979166666666668,0.0,1.0306414422873558,27.390016180076938,26.185542097422825
21.224999999999998,0.0,1.2044740826541136,26.185542097422825,25.157971893579408
24.054166666666664,0.1,1.1275702038434172,25.157971893579408,23.84977082948318
25.025000000000002,0.0,1.308201064096227,23.84977082948318,22.485420348337
24.704166666666666,0.0,1.3643504811461806,22.485420348337,21.382881678380624
25.729166666666668,0.0,1.1025386699563784,21.382881678380624,20.33074444056102
24.383333333333336,0.0,1.0521372378196046,20.33074444056102,19.20250072539624
24.079166666666666,0.0,1.1282437151647775,19.20250072539624,17.766097987953675
31.891666666666666,0.0,1.7018400157310787,33.29815998426892,31.636372306279114
30.325,0.0,1.6617876779898055,31.636372306279114,30.347797105601806
26.59583333333333,0.0,1.2885752006773077,30.347797105601806,29.21722600991187
24.354166666666668,0.0,1.1305710956899369,29.21722600991187,28.185883588133475
23.766666666666666,0.0,1.0313424217783935,28.185883588133475,27.00717702155672
24.120833333333334,0.0,1.1787065665767518,27.00717702155672,25.69290080648636
25.679166666666664,0.0,1.314276215070361,25.69290080648636,24.405594796843317
25.40416666666667,0.0,1.2873060096430433,24.405594796843317,22.97629907621178
26.45,0.0,1.4292957206315373,22.97629907621178,21.570695025712215
27.587500000000002,0.0,1.4056040504995644,21.570695025712215,20.161439526093545
28.9875,0.0,1.4092554996186706,20.161439526093545,18.782347121373625
27.662499999999998,0.0,1.3790924047199202,18.782347121373625,17.308973208816848
27.258333333333336,0.0,1.473373912556777,17.308973208816848,15.91201466197867
27.308333333333334,0.0,1.3969585468381787,15.91201466197867,14.497787961922903
28.495833333333334,0.0,1.4142267000557671,14.497787961922903,12.948472233012032
29.724999999999998,0.0,1.5493157289108712,12.948472233012032,11.5180807601269
29.025000000000002,0.0,1.430391472885133,11.5180807601269,10.042777117322519
28.75,0.0,1.4753036428043804,10.042777117322519,10.0
26.883333333333336,0.0,1.3068580264929954,10.0,10.0
29.462500000000002,0.0,1.458717651029854,10.0,10.0
30.866666666666664,0.0,1.6575017550183435,10.0,10.0
30.34166666666667,0.0,1.5694190717022805,10.0,10.0
28.858333333333334,0.0,1.3697803200156984,10.0,10.0
30.079166666666666,0.0,1.5797817926261934,10.0,10.0
31.25,0.0,1.6752172819107671,10.0,10.0
31.883333333333336,0.0,1.6246079649830782,10.0,10.0
28.125,0.0,1.5017132665249484,10.0,10.0
26.25,0.0,1.2980582815435329,10.0,10.0
26.72083333333333,0.0,1.331369821174314,10.0,10.0
27.858333333333334,0.0,1.4139914794247885,10.0,10.0
29.179166666666664,0.0,1.5454658921164208,10.0,10.0
30.474999999999998,0.0,1.6533220209844273,10.0,10.0
30.166666666666668,0.0,1.5684742446230457,10.0,10.0
29.1375,0.0,1.4779561537789827,10.0,10.0
27.1875,0.0,1.4072660601942506,10.0,10.0
28.204166666666666,0.0,1.6437136496490257,10.0,10.0
30.108333333333334,0.0,1.685480089514923,10.0,10.0
31.5,0.0,1.6411219523994858,10.0,10.0
31.070833333333336,0.0,1.568715497829973,10.0,10.0
28.295833333333334,0.0,1.2692596732420962,10.0,10.0
28.645833333333332,0.0,1.3989643827811309,10.0,10.0
29.741666666666664,0.0,1.390455994245158,10.0,10.0
29.383333333333336,0.0,1.5521823292528913,10.0,10.0
26.008333333333336,0.0,1.1854734531841962,10.0,10.0
24.833333333333332,0.9,0.9646254498104143,10.0,10.0
25.3125,0.0,1.1717946569357631,10.0,10.0
23.925,0.0,1.1969998230267598,10.0,10.0
23.308333333333334,0.0,1.174656868193724,10.0,10.0
23.625,0.9,0.9664915035545449,10.0,10.0
24.40833333333333,0.0,1.1916442993652239,10.0,10.0
23.391666666666666,0.0,1.084668763956778,10.0,10.0
23.129166666666666,0.0,0.9023175706896798,10.0,10.0
23.104166666666668,0.0,1.3456176197700136,10.0,10.0
25.504166666666666,0.0,1.495321154748749,10.0,10.0
27.0,0.0,1.5469732566014192,10.0,10.0
28.379166666666666,0.0,1.514593246210187,10.0,10.0
27.212500000000002,0.0,1.4807687833732766,10.0,10.0
30.325,0.0,1.615999592877327,10.0,10.0
32.52916666666667,0.0,1.8254235069860174,10.0,10.0
30.354166666666668,0.0,1.630858889102367,58.36914111089763,56.79197143680419
30.0,0.0,1.5771696740934378,56.79197143680419,55.16066027241195
30.504166666666666,0.0,1.6313111643922396,55.16066027241195,53.66380477824935
31.895833333333332,0.0,1.4968554941626042,53.66380477824935,52.286764408618886
30.583333333333332,0.0,1.3770403696304672,52.286764408618886,50.78505223843447
32.6,0.0,1.50171217018442,50.78505223843447,49.57835674070779
31.354166666666668,0.0,1.2066954977266806,49.57835674070779,48.29432180346386
28.245833333333334,0.0,1.284034937243929,48.29432180346386,48.72097650645398
27.8625,1.7,1.273345297009883,48.72097650645398,47.735200766289154
26.162499999999998,0.3,1.2857757401648258,47.735200766289154,52.15122217948618
24.308333333333334,5.6,1.1839785868029673,52.15122217948618,50.87465248671213
25.683333333333334,0.0,1.2765696927740515,50.87465248671213,49.76937342412804
23.787499999999998,0.0,1.105279062584087,49.76937342412804,48.65209487376448
22.099999999999998,0.0,1.1172785503635607,48.65209487376448,47.48007737178951
23.054166666666664,0.0,1.1720175019749728,47.48007737178951,46.21466930922968
24.0625,0.0,1.2654080625598387,46.21466930922968,44.99655513747922
24.829166666666666,0.0,1.2181141717504549,44.99655513747922,43.71952222970324
25.21666666666667,0.0,1.2770329077759812,43.71952222970324,42.43370601387982
25.354166666666668,0.0,1.2858162158234157,42.43370601387982,41.76863238761892
21.0,0.1,0.7650736262608977,41.76863238761892,40.58686352963788
22.454166666666666,0.0,1.1817688579810377,40.58686352963788,39.09518082488371
25.516666666666666,0.0,1.4916827047541674,39.09518082488371,37.56984510526911
27.625,0.0,1.5253357196145991,37.56984510526911,36.97087812630062
23.55,0.5,1.098966978968488,36.97087812630062,35.896531586261744
23.191666666666666,0.0,1.0743465400388772,35.896531586261744,34.67193862759825
22.0125,0.0,1.2245929586634912,34.67193862759825,33.26425212532455
24.4875,0.0,1.4076865022736968,33.26425212532455,31.991387572320626
26.395833333333332,0.0,1.2728645530039278,31.991387572320626,31.081879744813236
22.65416666666667,0.0,0.9095078275073908,31.081879744813236,30.26802550186493
22.479166666666668,0.0,0.8138542429483062,30.26802550186493,29.191627214387992
21.291666666666668,0.0,1.0763982874769364,29.191627214387992,27.92602480545162
22.133333333333336,0.0,1.2656024089363753,27.92602480545162,26.43299358312157
25.320833333333336,0.0,1.4930312223300508,26.43299358312157,25.208363939066057
26.675,0.0,1.224629644055513,25.208363939066057,23.869138234512594
26.662499999999998,0.0,1.3392257045534626,23.869138234512594,22.366160007719948
29.170833333333334,0.0,1.5029782267926468,22.366160007719948,20.873392339169673
31.2375,0.0,1.4927676685502753,20.873392339169673,19.21499899073894
31.587500000000002,0.0,1.6583933484307325,19.21499899073894,17.69777598729592
29.46666666666667,0.0,1.5172230034430227,17.69777598729592,16.501929359516616
26.391666666666666,0.0,1.195846627779302,16.501929359516616,15.22205436003685
26.46666666666667,0.0,1.279874999479767,15.22205436003685,14.001916149490603
24.900000000000002,0.0,1.220138210546248,14.001916149490603,13.05340429171827
23.858333333333334,0.0,0.9485118577723329,13.05340429171827,12.450427596154594
21.650000000000002,0.1,0.702976695563676,12.450427596154594,11.668558447931362
20.224999999999998,0.1,0.8818691482232319,11.668558447931362,10.798696652135138
19.483333333333334,0.0,0.8698617957962247,10.798696652135138,10.0
19.150000000000002,0.0,1.06418052757979,10.0,10.0
21.9875,0.0,1.0476939133141079,10.0,23.570958088493768
21.279166666666665,14.6,1.029041911506233,23.570958088493768,22.726427507156505
21.029166666666665,0.0,0.8445305813372649,22.726427507156505,23.122279913102002
22.129166666666666,1.5,1.104147594054502,23.122279913102002,43.63578706758394
21.125,21.299999999999997,0.7864928455180592,43.63578706758394,43.99335181238011
19.670833333333334,1.2,0.8424352552038279,43.99335181238011,45.09795832080025
20.141666666666666,1.7,0.5953934915798622,45.09795832080025,44.40638137992734
20.241666666666667,0.0,0.6915769408729123,44.40638137992734,43.75927924036953
20.408333333333335,0.1,0.7471021395578102,43.75927924036953,42.8587846749793
20.125,0.0,0.9004945653902322,42.8587846749793,41.8708160078217
20.075,0.0,0.9879686671575957,41.8708160078217,40.94610097696627
21.370833333333334,0.0,0.9247150308554286,40.94610097696627,39.97802855941085
19.916666666666668,0.1,0.8370202790804679,59.26297972091953,58.37747972091953
18.866666666666667,0.0,0.8855000000000002,58.37747972091953,57.528341062577134
17.758333333333333,0.0,0.8491386583423981,57.528341062577134,56.47488880553032
20.458333333333332,0.0,1.053452257046816,56.47488880553032,55.28115820837354
23.170833333333334,0.0,1.1937305971567775,55.28115820837354,54.115924582374895
23.641666666666666,0.0,1.1652336259986456,54.115924582374895,53.27696166399618
22.900000000000002,0.4,1.238962918378714,53.27696166399618,52.52786996885657
21.283333333333335,0.2,0.949091695139614,52.52786996885657,51.36139803398237
22.083333333333332,0.0,1.166471934874203,51.36139803398237,50.827870575508236
22.400000000000002,0.5,1.0335274584741327,50.827870575508236,50.37088146994546
23.1125,0.6,1.0569891055627765,50.37088146994546,49.66803488296029
19.429166666666667,0.0,0.7028465869851666,49.66803488296029,53.214264770647134
16.216666666666665,4.2,0.6537701123131573,53.214264770647134,53.47995820890949
16.108333333333334,0.9,0.6343065617376485,53.47995820890949,52.48477594146814
17.8875,0.0,0.9951822674413403,52.48477594146814,52.44663162671982
16.6125,0.7,0.7381443147483245,52.44663162671982,51.74113447370632
16.575,0.0,0.7054971530135017,51.74113447370632,50.81617867027785
17.491666666666667,0.0,0.9249558034284704,50.81617867027785,49.59497885852687
20.983333333333334,0.0,1.2211998117509784,49.59497885852687,50.27805174114771
20.175,1.4000000000000001,0.7169271173791614,50.27805174114771,51.09718096505705
17.941666666666666,1.5,0.6808707760906658,51.09718096505705,50.01090151566802
19.770833333333332,0.0,1.0862794493890302,50.01090151566802,48.6908885046558
25.5625,0.0,1.320013011012211,48.6908885046558,48.49801269028342
26.65833333333333,1.3,1.492875814372388,48.49801269028342,47.42454789592258
22.045833333333334,0.0,1.0734647943608364,47.42454789592258,46.58343876167332
18.912499999999998,0.0,0.8411091342492596,46.58343876167332,45.49978436125279
20.275000000000002,0.0,1.0836544004205315,45.49978436125279,44.236250453009724
23.0,0.0,1.263533908243067,44.236250453009724,45.87460559112143
25.90833333333333,2.8000000000000003,1.1616448618882949,45.87460559112143,53.72228657886115
26.266666666666666,8.9,1.0523190122602766,53.72228657886115,52.93667296048629
22.041666666666668,0.0,0.7856136183748609,52.93667296048629,52.223677037911635
17.4875,0.0,0.7129959225746567,52.223677037911635,51.18136222484344
20.216666666666665,0.0,1.042314813068196,51.18136222484344,49.79832445531309
24.241666666666664,0.0,1.3830377695303486,49.79832445531309,48.73724475131755
23.270833333333332,0.0,1.0610797039955484,48.73724475131755,47.83556014618344
17.620833333333334,0.0,0.901684605134107,47.83556014618344,46.693663512548
18.704166666666666,0.0,1.1418966336354386,46.693663512548,45.37152365241752
22.633333333333336,0.0,1.3221398601304757,45.37152365241752,43.85201228472677
26.445833333333336,0.0,1.5195113676907506,43.85201228472677,44.023655576131425
24.316666666666666,1.2,1.028356708595347,44.023655576131425,43.098544129579025
20.295833333333334,0.0,0.9251114465523975,43.098544129579025,43.46167002096277
17.349999999999998,0.9,0.5368741086162564,43.46167002096277,43.06803054395966
16.583333333333332,0.2,0.5936394770031117,43.06803054395966,54.13395923051881
17.662499999999998,11.6,0.5340713134408452,54.13395923051881,53.877688030403185
18.2625,0.6000000000000001,0.8562712001156296,53.877688030403185,54.02331803284096
17.875,0.9,0.7543699975622249,54.02331803284096,53.834989462411116
16.266666666666666,0.5,0.6883285704298492,53.834989462411116,53.1271398290994
15.674999999999999,0.0,0.7078496333117164,53.1271398290994,52.345961854714496
15.883333333333333,0.0,0.7811779743849012,52.345961854714496,51.29125880529537
17.991666666666667,0.0,1.0547030494191212,51.29125880529537,50.731789890733715
18.125,0.1,0.659468914561653,50.731789890733715,49.482930044165215
21.229166666666668,0.0,1.248859846568502,49.482930044165215,51.40837169729759
21.8125,2.7,0.7745583468676227,51.40837169729759,50.91169025688932
20.183333333333334,0.4,0.896681440408264,50.91169025688932,52.16391640113718
19.658333333333335,1.8,0.5477738557521461,52.16391640113718,53.00527929593283
18.608333333333334,1.6,0.7586371052043459,53.00527929593283,53.437301016983255
17.908333333333335,1.1,0.6679782789495758,53.437301016983255,52.53655565517167
17.408333333333335,0.0,0.9007453618115869,52.53655565517167,51.98671798622256
19.045833333333334,0.1,0.6498376689491063,51.98671798622256,57.531798093011666
